id,date,data.card.id,data.text
686b97b97c2dcd6597f3ef3c,2025-07-07T09:47:37.483Z,68593c55b9f93d9106dbb0b5,"04/07/2025 hi, sueidi thank you so much for sending over the home assignment — i’m really excited about the opportunity and the role. before i dive in, i wanted to ask a quick question about the working model. i understand it’s a hybrid position with regular in-office presence in são paulo. as i’m currently based in goiânia, i’d love to understand whether there might be any flexibility on that front. for instance, i’d be open to traveling to são paulo once a month for a full week of in-person collaboration, instead of weekly office visits. if there’s room to explore an arrangement like that, i’d be very happy to proceed with the assignment. id like to clarify that this position interests me a lot, since ill be working with r, shiny and machine learning. i’d love to find a way to make this work. looking forward to your thoughts! warm regards, erika"
686818978b808e52996f64d8,2025-07-04T18:08:23.543Z,68593c55b9f93d9106dbb0b5,"dear candidates, ‌ as part of the recruitment process for the data scientist position, we invite you to participate in the next stage. the instructions for completing the test are attached. ‌ 📌 deadline for submitting the test: july 11th, 2025 (friday), by 11:59 pm. ‌ ⚠️ important: candidates who do not submit the test by the deadline will be automatically disqualified from the process. ‌ we wish you all the best in this stage and good luck! ‌ _kind regards,_ sueidi souza hr operations analyst email: [sueidi.souza@argusmedia.com](mailto:sueidi.souza@argusmedia.com ""‌"") direct: +55 11 4632-4869 phone: +55 11 97467-0235 ‌ illuminating the markets® \_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_ argus media ltd., edifício santa catarina – avenida paulista , 283/287 – bela vista – são paulo – sp – cep 01311-000"
68646263867c1d22aa4b87b8,2025-07-01T22:34:11.208Z,68593c55b9f93d9106dbb0b5,"sueidi souza<[sueidi.souza@argusmedia.com](mailto:sueidi.souza@argusmedia.com ""‌"")\> __responder __responder a todos __encaminhar __ __ para:​você​ ter, 01/07/2025 23:31 oi erika, ‌ tudo certo, invite enviado. ‌ obrigada! ‌ até amanhã 😉 ‌ sueidi souza hr operations analyst email: [sueidi.souza@argusmedia.com](mailto:sueidi.souza@argusmedia.com ""‌"") direct: +55 11 4632-4869 ‌ illuminating the markets® \_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_ argus media ltd., edifício santa catarina – avenida paulista , 283/287 – bela vista – são paulo – sp – cep 01311-000 ![getattachmentthumbnail?id=aakalgaaaaaahyqdeapmec2byacqac%2fewg0agc%2fc65xr9kmbikpuyws4hgaiudkegaaaariaeabvhd1pqovhqbvhjxf84fgf&thumbnailtype=2&isc=1&token=eyjhbgcioijsuzi1niisinr5cci6ikpxvcisimtpzci6inftthpsew95ddrzsjkyzxlkn2xvynj4d002wt0ilcj4nxqioijxbux6unlvexq0c0o5mmv5sjdsb2jyehdnnlk9iiwibm9uy2uioij3wvbacgfan2vfq3fsmezodmpezhzrzjblrllnynrjatjcaflkcmn1anzfd3bwvm10uhi4qwh0avflre5wcmfglxbov2vksepzumc2u01xdjdzbzz6awn5shbbrvg4vljtsepwrxdwcfvzyvbnrfvunmdoxzzox3v5znvhqnzwzgw5bmv4a0jin2z1tuyttxrnd0dfc0tur0diwxgtzg1hmvzhtly5tkjkvlkilcjpc3nsb2mioijeuzrquezfntbfmjbemkiilcjzcnnuijo2mzg4nji0otuzodaznjk0mdn9.eyjzyxatdmvyc2lvbii6ijmyiiwiyxbwawqioijhzjnlymjiys1jmjnmltq5mmetywe5my04mzqymty5nmvjngiilcjpc3nyaw5nijoiv1cilcjhchbpzgfjcii6ijiilcjhchbfzglzcgxhew5hbwuioiiilcj1dgkioiiyyjk3ngvjmy1mn2m0ltrlyjqtyjiync02zte4otbjyjywztmilcjpyxqioje3nte0mdg5mzmsinzlcii6ilnuss5vc2vylknhbgxiywnrvg9rzw4uvjeilcj0awqioii4ngrmowu3zmu5zjy0mgfmyjqznwfhywfhywfhywfhysisinrydxn0zwrmb3jkzwxlz2f0aw9uijoizmfsc2uilcj0b3bvbg9nesi6intcilr5cgvcijpcik1hy2hpbmvciixcilzhbhvlxci6xcjeuzrquezfntbfmjbemkiutkfnudiymy5quk9elk9vvexpt0suq09nxcj9iiwicmvxdwvzdg9yx2fwcglkijoimtu3y2rmymytnzm5oc00ytu2ltk2yzmtztkzztlhyjmwowi1iiwicmvxdwvzdg9yx2fwcf9kaxnwbgf5bmftzsi6ik9mzmljzsaznjugrxhjagfuz2ugtwljcm9zzxj2awnliiwic2nwijoit3dhqxr0ywnobwvudhmuumvhzcisim9pzci6ijawmdy3zmzllwyzzdqtymiyoc0wmdawltawmdawmdawmdawmcisinb1awqioiiwmda2n0zgruyzrdrcqji4iiwic210cci6imvyawthc29hcmvzbubob3rtywlslmnvbsisinvwbii6imvyawthc29hcmvzbubob3rtywlslmnvbsisinvzzxjjywxsymfja3vzzxjjb250zxh0awqioii3y2m0ownintkwndk0ztdkotllzjyznjk0n2fimmqznyisimvwayi6intcimt0evwiolwiulnbxcisxcjuxci6xcjwoe9qouottvrvtxrbc0fqqkdpumizywtpt0r3r0xcmgnumfb1svnqufjvzlfpm0xrzg5jr3v4qlp0v0jaoglkrk9ka2pjvxnrmhzpbwlhm2zjt0vttc1rqxe5zlhjznatr09ytktnzetzelhyumjyyk1drfrfwvfecnewc0lmqmhxsfj2bw5iufdlrkffsethutb1tm9xzwrfylvrsdd0c3y5lununzl1uwkxzgnkewtnbuvbelfude5hqnhjnenpx3poaezumwtvqxbmz1h1azjrbhawvhzhbzhjwef1r1zxvzflrgmwv1zrnghmawtksmjvb2jydxbhnhp5cjdsnkh0aexooxh0tjvtofbydjnoewpuuva0ql8zeej6szbvcjnxt1bmq29pr21wujzzshjkbu9jzvdrwgqystntqusyegtouvfranvhddhyaezyqthrn1fciixcimvcijpcikfrqujciixcimfsz1wiolwiulmyntzciixcimv4cfwiolwimtc1mtq5oda4ovwilfwizxhwx2rpzmzcijpcijg2ndawxcisxcjrawrcijpcik50r0jcnxhib0lpaxzrwngwdwfsnzzmqudzwvwifs5uvg1gumhfq2tyunvgrlhndkh4bla3yzu5cmjtwmvgc0nmevzir0xwdtuxewxfnhu4zhdveetvzwtnwkg2wnlgeuprazhornnmeki4nufbl1dozldlunf4yk8yuei1mhpez3paum85nkq5chnhrs90bzfqaggvyzhldzfmtkfxq1ayykjbmudjqmfkvgxswwh1amszz09bmy9nd3zqcwn1whznmyttq3noqnroskpanc9jz3uyce1jrvy0s0tsskzpn3nwddzswmlanvyvmwznae1hymptz2hsvni4rmffchnhl0jyn1jqmvdtynnrekrpwjl0bljnu25raus2v0m3n3bdrxz2rnfet3dnrkdkrvjfs2xlbtj3rvzyexhxotq4vflubtb6k0gvwwxmrgnmnxhtatr4q254r0fbuzbaanzoq2dxvnhlculhs0jiqtzun2hbnwc9psisim5izii6mtc1mtqwodkzmywizxhwijoxnzuxnda5mjmzlcjpc3mioijodhrwczovl3n1ynn0cmf0zs5vzmzpy2uuy29tl3n0cy8ilcjhdwqioijodhrwczovl291dgxvb2sub2zmawnllmnvbsisinnzzwmioijfn0psrlexr29uofbec2h3iiwizxnzzwmioijhcnrpzmfjdc1hdxrvlxbyb2r8ttm2ntiwmjutmdutmtlumja6nti6ntqunjq1mjg4m1p8dho5tvvmcu0wrfq0dzyifq.ifjrm90ovmbhp-vxbh4x4yj2-n\_gfynfrklv-omql-wfkmzuxlunmt1sxi4fuleexqeg0cczfw-qergnk5p6ok8kttca-n31sctree7rjuq8bdgrme\_22qt8svkxmklhla99hgqhpgxo3hnmb-lgfj9wpl0us706y1inhyjh21ykx8slpvn6qtn7oitchaocpdkcfgcmovwqrp56yc\_ncwbzg2qs55fybdxfqf4ebcjiyr7g5dzdlcuszu856a0v4ivyptojsmc1rhpl-s5bhjjc3diqbriqkk9ey6i0pgmyaxn0m4usxr9vi2laog9bcatsfcrdmrcwsmvbhdmodw&x-owa-canary=fev93\_yeafeaaaaaaaaaaodppuzuun0ylkyxhla7gsnptzylknl\_ethaeh0qi0e5pqk5qyq3rzw.&owa=outlook.live.com&scriptver=20250620014.16&clientid=78bdd626f8c0410584aa457d6a4794e0&animation=true](https://attachment.outlook.live.net/owa/msa%3aerikasoaresm%40hotmail.com/service.svc/s/getattachmentthumbnail?id=aakalgaaaaaahyqdeapmec2byacqac%2fewg0agc%2fc65xr9kmbikpuyws4hgaiudkegaaaariaeabvhd1pqovhqbvhjxf84fgf&thumbnailtype=2&isc=1&token=eyjhbgcioijsuzi1niisinr5cci6ikpxvcisimtpzci6inftthpsew95ddrzsjkyzxlkn2xvynj4d002wt0ilcj4nxqioijxbux6unlvexq0c0o5mmv5sjdsb2jyehdnnlk9iiwibm9uy2uioij3wvbacgfan2vfq3fsmezodmpezhzrzjblrllnynrjatjcaflkcmn1anzfd3bwvm10uhi4qwh0avflre5wcmfglxbov2vksepzumc2u01xdjdzbzz6awn5shbbrvg4vljtsepwrxdwcfvzyvbnrfvunmdoxzzox3v5znvhqnzwzgw5bmv4a0jin2z1tuyttxrnd0dfc0tur0diwxgtzg1hmvzhtly5tkjkvlkilcjpc3nsb2mioijeuzrquezfntbfmjbemkiilcjzcnnuijo2mzg4nji0otuzodaznjk0mdn9.eyjzyxatdmvyc2lvbii6ijmyiiwiyxbwawqioijhzjnlymjiys1jmjnmltq5mmetywe5my04mzqymty5nmvjngiilcjpc3nyaw5nijoiv1cilcjhchbpzgfjcii6ijiilcjhchbfzglzcgxhew5hbwuioiiilcj1dgkioiiyyjk3ngvjmy1mn2m0ltrlyjqtyjiync02zte4otbjyjywztmilcjpyxqioje3nte0mdg5mzmsinzlcii6ilnuss5vc2vylknhbgxiywnrvg9rzw4uvjeilcj0awqioii4ngrmowu3zmu5zjy0mgfmyjqznwfhywfhywfhywfhysisinrydxn0zwrmb3jkzwxlz2f0aw9uijoizmfsc2uilcj0b3bvbg9nesi6intcilr5cgvcijpcik1hy2hpbmvciixcilzhbhvlxci6xcjeuzrquezfntbfmjbemkiutkfnudiymy5quk9elk9vvexpt0suq09nxcj9iiwicmvxdwvzdg9yx2fwcglkijoimtu3y2rmymytnzm5oc00ytu2ltk2yzmtztkzztlhyjmwowi1iiwicmvxdwvzdg9yx2fwcf9kaxnwbgf5bmftzsi6ik9mzmljzsaznjugrxhjagfuz2ugtwljcm9zzxj2awnliiwic2nwijoit3dhqxr0ywnobwvudhmuumvhzcisim9pzci6ijawmdy3zmzllwyzzdqtymiyoc0wmdawltawmdawmdawmdawmcisinb1awqioiiwmda2n0zgruyzrdrcqji4iiwic210cci6imvyawthc29hcmvzbubob3rtywlslmnvbsisinvwbii6imvyawthc29hcmvzbubob3rtywlslmnvbsisinvzzxjjywxsymfja3vzzxjjb250zxh0awqioii3y2m0ownintkwndk0ztdkotllzjyznjk0n2fimmqznyisimvwayi6intcimt0evwiolwiulnbxcisxcjuxci6xcjwoe9qouottvrvtxrbc0fqqkdpumizywtpt0r3r0xcmgnumfb1svnqufjvzlfpm0xrzg5jr3v4qlp0v0jaoglkrk9ka2pjvxnrmhzpbwlhm2zjt0vttc1rqxe5zlhjznatr09ytktnzetzelhyumjyyk1drfrfwvfecnewc0lmqmhxsfj2bw5iufdlrkffsethutb1tm9xzwrfylvrsdd0c3y5lununzl1uwkxzgnkewtnbuvbelfude5hqnhjnenpx3poaezumwtvqxbmz1h1azjrbhawvhzhbzhjwef1r1zxvzflrgmwv1zrnghmawtksmjvb2jydxbhnhp5cjdsnkh0aexooxh0tjvtofbydjnoewpuuva0ql8zeej6szbvcjnxt1bmq29pr21wujzzshjkbu9jzvdrwgqystntqusyegtouvfranvhddhyaezyqthrn1fciixcimvcijpcikfrqujciixcimfsz1wiolwiulmyntzciixcimv4cfwiolwimtc1mtq5oda4ovwilfwizxhwx2rpzmzcijpcijg2ndawxcisxcjrawrcijpcik50r0jcnxhib0lpaxzrwngwdwfsnzzmqudzwvwifs5uvg1gumhfq2tyunvgrlhndkh4bla3yzu5cmjtwmvgc0nmevzir0xwdtuxewxfnhu4zhdveetvzwtnwkg2wnlgeuprazhornnmeki4nufbl1dozldlunf4yk8yuei1mhpez3paum85nkq5chnhrs90bzfqaggvyzhldzfmtkfxq1ayykjbmudjqmfkvgxswwh1amszz09bmy9nd3zqcwn1whznmyttq3noqnroskpanc9jz3uyce1jrvy0s0tsskzpn3nwddzswmlanvyvmwznae1hymptz2hsvni4rmffchnhl0jyn1jqmvdtynnrekrpwjl0bljnu25raus2v0m3n3bdrxz2rnfet3dnrkdkrvjfs2xlbtj3rvzyexhxotq4vflubtb6k0gvwwxmrgnmnxhtatr4q254r0fbuzbaanzoq2dxvnhlculhs0jiqtzun2hbnwc9psisim5izii6mtc1mtqwodkzmywizxhwijoxnzuxnda5mjmzlcjpc3mioijodhrwczovl3n1ynn0cmf0zs5vzmzpy2uuy29tl3n0cy8ilcjhdwqioijodhrwczovl291dgxvb2sub2zmawnllmnvbsisinnzzwmioijfn0psrlexr29uofbec2h3iiwizxnzzwmioijhcnrpzmfjdc1hdxrvlxbyb2r8ttm2ntiwmjutmdutmtlumja6nti6ntqunjq1mjg4m1p8dho5tvvmcu0wrfq0dzyifq.ifjrm90ovmbhp-vxbh4x4yj2-n_gfynfrklv-omql-wfkmzuxlunmt1sxi4fuleexqeg0cczfw-qergnk5p6ok8kttca-n31sctree7rjuq8bdgrme_22qt8svkxmklhla99hgqhpgxo3hnmb-lgfj9wpl0us706y1inhyjh21ykx8slpvn6qtn7oitchaocpdkcfgcmovwqrp56yc_ncwbzg2qs55fybdxfqf4ebcjiyr7g5dzdlcuszu856a0v4ivyptojsmc1rhpl-s5bhjjc3diqbriqkk9ey6i0pgmyaxn0m4usxr9vi2laog9bcatsfcrdmrcwsmvbhdmodw&x-owa-canary=fev93_yeafeaaaaaaaaaaodppuzuun0ylkyxhla7gsnptzylknl_ethaeh0qi0e5pqk5qyq3rzw.&owa=outlook.live.com&scriptver=20250620014.16&clientid=78bdd626f8c0410584aa457d6a4794e0&animation=true) ‌ [support@argusmedia.com](mailto:support@argusmedia.com ""‌"") © 2024 argus media group. all rights reserved."
6864624afacf5916a88713a7,2025-07-01T22:33:46.273Z,68593c55b9f93d9106dbb0b5,"‌ erika borelli __responder __responder a todos __encaminhar __ __ para:​sueidi souza​ ter, 01/07/2025 23:25 boa noite, sueidi estou ótima, e por ai? opa, fico feliz pelo seu contato e tenho disponibilidade sim para um bate-papo amanhã às 15h00. pode contar comigo. fico no aguardo do link de acesso. grata, érika borel"
68646237856e19c806b8302f,2025-07-01T22:33:27.122Z,68593c55b9f93d9106dbb0b5,"olá erika, boa tarde! ‌ tudo bem? ‌ você se candidatou na nossa vaga de data sience - curves e gostariamos de convidá-la para um bate-papo amanhã as 15h00, você teria disponibilidade? ‌ muito obrigada! ‌ sueidi souza hr operations analyst email: [sueidi.souza@argusmedia.com](mailto:sueidi.souza@argusmedia.com ""‌"") direct: +55 11 4632-4869 ‌ illuminating the markets® \_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_ argus media ltd., edifício santa catarina – avenida paulista , 283/287 – bela vista – são paulo – sp – cep 01311-000 ‌ [support@argusmedia.com](mailto:support@argusmedia.com ""‌"") © 2024 argus media group. all rights reserved. ‌ ‌ ‌ the information contained in this email and its attachments is confidential and may be the subject of professional or other privilege. it may not be disclosed to anyone else without consent from the argus media group. if you are not the intended recipient please notify the sender and destroy this email and its attachments immediately; please do not use, disclose, distribute, copy, print or rely on the contents of this email or its attachments. while the argus media group takes care to protect its systems from electronic virus attack or other harmful event, the argus media group gives no warranty that this email or its attachments are free of any virus or other harmful matter and accepts no responsibility for any loss or damage resulting from the recipient receiving, opening or using it or its attachments. email is not a secure method of communication and email messages may be intercepted. messages sent to and from the argus media group may be monitored, reviewed and/or processed in accordance with the argus media group’s policies, including for the purpose of ensuring compliance with legal and regulatory obligations. translations of this email disclaimer are available in japanese, mandarin, german, portuguese and russian at [www.argusmedia.com/disclaimer](http://www.argusmedia.com/disclaimer ""‌""). ‌ argus media limited, lacon house, 84 theobalds road, london wc1x 8nl registered in england and wales, company registration no: 1642534 vat registration no: gb 282 9210 96"
68518a9522f4f65d59b428f4,2025-06-17T15:32:37.586Z,6848144b5385eca4f73e194d,"hi erika, ‌ we appreciate your interest in cloudwalk and the time you’ve invested in applying for the data analyst position. ‌ unfortunately your grades didnt make the cut for the next phase of our recruiting process. ‌ but dont feel discouraged! this is a very challenging technical assessment and the fact that you completed it shows resilience and willingness to push your own boundaries. ‌ there are also multiple positions available at the company and the ai team in particular. we hope you’ll keep us in mind and we encourage you to try again. ‌ good luck with your job search and professional future endeavors. ‌ warm regards, ‌ fabio"
684858aafc6c8a6754d96f89,2025-06-10T16:09:14.064Z,6848144b5385eca4f73e194d,"hello erika! ‌ im sending this email with the next step for the data analyst position which you applied for. it is an online assessment that takes about 1 hour to complete. this part of the process is mandatory and all candidates must complete it in order to move forward in the process. ‌ important information (read carefully): - the maximum deadline for you to finish the test is 7 days from the date of this email. - if you dont finish the test in the stipulated deadline you will be automatically disqualified and removed from the application process. - the test is composed of questions on basic logic, sql and python. - the test is in english. - each question has a maximum time to be completed. - there are a few sample questions to help you get prepared for the actual test. - the website where you will do the quiz is not mobile friendly. so, be sure to use a pc to access it. - webcam and screen sharing is required for this test. you will need a computer with a webcam to complete the test. as you will be solving the questions, the platform will periodically take snapshots of the webcam and screen to include them in the reports. - its recommended to have pen and paper nearby, it may assist you in solving some of the problems. you can access the online assessment here: [https://app.testdome.com/screening/apply/bc6f63f8503f4e4ba6f5c7e6424377fa](https://t.lever-analytics.com/email-link?dest=https%3a%2f%2fapp.testdome.com%2fscreening%2fapply%2fbc6f63f8503f4e4ba6f5c7e6424377fa&eid=aeb533b2-eccf-4b17-8e67-e1a8f3a0950c&idx=0&token=u6kbagqxfovawparcw5d18xzfga ""‌"") ‌ please do not hesitate contacting us if there are any questions or problems. ‌ good luck! ‌ fabio"
68765130ade2bc5c26a952f8,2025-07-15T13:01:36.150Z,68763289f3cbc2dd22c2a0bd,"olá, erika soares machado borelli ‌ primeiramente, queria te agradecer pelo tempo disponível para nosso processo seletivo. o seu currículo é ótimo e não foi uma escolha fácil, mas acabamos optando por outro perfil para a posição. contudo, esse é apenas o começo! temos outras vagas abertas em nossa página de carreiras que podem se encaixar no seu perfil. também guardaremos seu currículo em nosso banco de talentos para proporcionar uma nova oportunidade para você, mantenha-o atualizado. queremos te desejar grande sucesso em sua próxima posição profissional e saiba que sempre pode contar conosco. mais uma vez, obrigado(a) por todo o seu esforço e dedicação! time de recursos humanos."
68752959e7a0dcca0b401657,2025-07-14T15:59:21.336Z,68750e49476bae18d167d1c6,"oi, erika! tudo bem?ficamos muito felizes com o seu interesse pela estrelabet e por ter embarcado nessa partida com a gente! analisamos com carinho o seu perfil e, apesar do seu potencial, identificamos que alguns dos requisitos obrigatórios do formulário que você preencheu para a vaga de cientista de dados | ml&ia ainda não estão presentes na sua trajetória e objetivos de carreira. por isso, decidimos seguir com outras candidaturas mais aderentes ao momento técnico dessa missão.mas o jogo está longe de acabar! vamos manter seu perfil salvo para futuras oportunidades que estejam mais alinhadas com as suas expectativas e habilidades. ah, e sabemos o quanto o feedback individual é valioso — mas, devido ao grande volume de aplicações, nem sempre conseguimos dar esse retorno personalizado para cada pessoa. ainda assim, reforçamos nossa admiração por cada trajetória que cruza o nosso caminho! continue acompanhando nossas vagas e novidades por aqui. e, se pintar uma nova oportunidade que tenha a sua cara, conta a gente!um abraço, ![💫](https://fonts.gstatic.com/s/e/notoemoji/16.0/1f4ab/72.png) time de talent acquisition gente & cultura | estrelabe"
685bc5e22dbdc530019a979e,2025-06-25T09:48:18.512Z,685947a8961ba7e7d2ae74b9,"hello erika thank you for considering criteo and applying for the role data analyst 2 . weve reviewed your application for this role and unfortunately, it’s not a match for what we’re looking for this time around. but dont be discouraged! if youre in process for multiple jobs, this notification does not impact the status of your other applications. and we still have some other, great openings within criteo. take a look at our [career site](https://careers.criteo.com/ ""‌"") and find how you may fit with us and our teams! we wish you all the best in your job search. kind regards, criteos talent acquisition team"
685a8be81892904c9cd8c686,2025-06-24T11:28:40.852Z,6839a97186c3f1a788e456d1,"hank you for your interest in the data analyst position at pixie in latin america. unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in pixie. regards, pixie"
685a8783cdf96c0134005bcc,2025-06-24T11:09:55.917Z,684c13008b240fa5381b9762," your update from tim brasil ![tim brasil](https://media.licdn.com/dms/image/v2/d4d0baqebprz5xotphq/company-logo_400_400/b4dzcyxei.hmay-/0/1748896598691/timbrasil_logo?e=1755734400&v=beta&t=ltw8knwe3nchjvpmawmrxafnbsxjtmny8ysofusrsgi) [data analyst - especialista (hr researches and analytics)](https://www.linkedin.com/comm/jobs/view/4245487341?trackingid=&refid=&lipi=urn%3ali%3apage%3aemail_email_jobs_application_rejected_01%3bdt4nipoetfwdfhq5u7hfuq%3d%3d&midtoken=aqhb7zjjuvpqoa&midsig=3azh054v0o4rq1&trk=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job&trkemail=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job-null-9zv6qx~mbz1oi6p~ii-null-null&eid=9zv6qx-mbz1oi6p-ii&otptoken=mtqwntfhztqxmti5y2jjnmixmjqwngvkndmxzwu3yjm4ywnkzdu0ndk5ywy4ytyxnzbjzjaznmq0yjvlnwrmmwy2zdbkzmjlndfkowrlzda0ngzjzdk1mdm5ztnhywuzzdrhmwmyyti1otbhzde1zmuwmzc1nswxlde%3d ""‌"") [tim brasil · rio de janeiro, brazil](https://www.linkedin.com/comm/jobs/view/4245487341?trackingid=&refid=&lipi=urn%3ali%3apage%3aemail_email_jobs_application_rejected_01%3bdt4nipoetfwdfhq5u7hfuq%3d%3d&midtoken=aqhb7zjjuvpqoa&midsig=3azh054v0o4rq1&trk=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job&trkemail=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job-null-9zv6qx~mbz1oi6p~ii-null-null&eid=9zv6qx-mbz1oi6p-ii&otptoken=mtqwntfhztqxmti5y2jjnmixmjqwngvkndmxzwu3yjm4ywnkzdu0ndk5ywy4ytyxnzbjzjaznmq0yjvlnwrmmwy2zdbkzmjlndfkowrlzda0ngzjzdk1mdm5ztnhywuzzdrhmwmyyti1otbhzde1zmuwmzc1nswxlde%3d ""‌"") [applied on jun 13](https://www.linkedin.com/comm/jobs/view/4245487341?trackingid=&refid=&lipi=urn%3ali%3apage%3aemail_email_jobs_application_rejected_01%3bdt4nipoetfwdfhq5u7hfuq%3d%3d&midtoken=aqhb7zjjuvpqoa&midsig=3azh054v0o4rq1&trk=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job&trkemail=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job-null-9zv6qx~mbz1oi6p~ii-null-null&eid=9zv6qx-mbz1oi6p-ii&otptoken=mtqwntfhztqxmti5y2jjnmixmjqwngvkndmxzwu3yjm4ywnkzdu0ndk5ywy4ytyxnzbjzjaznmq0yjvlnwrmmwy2zdbkzmjlndfkowrlzda0ngzjzdk1mdm5ztnhywuzzdrhmwmyyti1otbhzde1zmuwmzc1nswxlde%3d ""‌"") ‌ ‌ thank you for your interest in the data analyst - especialista (hr researches and analytics) position at tim brasil in rio de janeiro, brazil. unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in tim brasil. regards, tim brasil"
685a871eef3345ee969cf22e,2025-06-24T11:08:14.132Z,68529ecc7473c0d84bd62049,"![dataex](https://media.licdn.com/dms/image/v2/d4d0baqeczgkacjq6bg/company-logo_400_400/company-logo_400_400/0/1701432838654/dataex_logo?e=1755734400&v=beta&t=qy9d4h_jmwmfdnomakty0dloaezgp1yr7f1wiowwsci) [analista de dados pleno](https://www.linkedin.com/comm/jobs/view/4252010304?trackingid=&refid=&lipi=urn%3ali%3apage%3aemail_email_jobs_application_rejected_01%3bogiz%2bs1wsgmfka1knrmqea%3d%3d&midtoken=aqhb7zjjuvpqoa&midsig=33day25mawbrq1&trk=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job&trkemail=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job-null-9zv6qx~mc653cay~kd-null-null&eid=9zv6qx-mc653cay-kd&otptoken=mtqwntfhztqxmti5y2jjnmixmjqwngvkndmxzwuyyjq4ymnkzdq0odliytc4njyxnzbjzjaznmq0yjvlnwrmmwy2zdbkzmeymtrmnmyzyzy1mmfizjg1odawotywmweyzwzkodvlyjc4n2e5ntiwmwvhogflniwxlde%3d ""‌"") [dataex · jundiaí, são paulo, brazil](https://www.linkedin.com/comm/jobs/view/4252010304?trackingid=&refid=&lipi=urn%3ali%3apage%3aemail_email_jobs_application_rejected_01%3bogiz%2bs1wsgmfka1knrmqea%3d%3d&midtoken=aqhb7zjjuvpqoa&midsig=33day25mawbrq1&trk=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job&trkemail=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job-null-9zv6qx~mc653cay~kd-null-null&eid=9zv6qx-mc653cay-kd&otptoken=mtqwntfhztqxmti5y2jjnmixmjqwngvkndmxzwuyyjq4ymnkzdq0odliytc4njyxnzbjzjaznmq0yjvlnwrmmwy2zdbkzmeymtrmnmyzyzy1mmfizjg1odawotywmweyzwzkodvlyjc4n2e5ntiwmwvhogflniwxlde%3d ""‌"") [applied on jun 18](https://www.linkedin.com/comm/jobs/view/4252010304?trackingid=&refid=&lipi=urn%3ali%3apage%3aemail_email_jobs_application_rejected_01%3bogiz%2bs1wsgmfka1knrmqea%3d%3d&midtoken=aqhb7zjjuvpqoa&midsig=33day25mawbrq1&trk=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job&trkemail=eml-email_jobs_application_rejected_01-applied_jobs-0-applied_job-null-9zv6qx~mc653cay~kd-null-null&eid=9zv6qx-mc653cay-kd&otptoken=mtqwntfhztqxmti5y2jjnmixmjqwngvkndmxzwuyyjq4ymnkzdq0odliytc4njyxnzbjzjaznmq0yjvlnwrmmwy2zdbkzmeymtrmnmyzyzy1mmfizjg1odawotywmweyzwzkodvlyjc4n2e5ntiwmwvhogflniwxlde%3d ""‌"") ‌ ‌ thank you for your interest in the analista de dados pleno position at dataex in jundiaí, são paulo, brazil. unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in dataex. regards, dataex"
685a84d991bcb6bfb188c244,2025-06-24T10:58:33.712Z,68593ef790180ac95bd9f39e,"thank you for your interest in the trainee engenheiro de data analytics & ai position at atra in brazil. unfortunately, we will not be moving forward with your application, but we appreciate your time and interest in atra. regards, atra"
685980d2c20d93145a67efd7,2025-06-23T16:29:06.142Z,683f1da9a4d1d5fef008b099,"\- yes! you can reply directly to this email and fred will get it. just make sure it’s above this line so we can read it right. - hi erika, ‌ thank you for your interest in the reptrak company! ‌ we received an overwhelming response to the analyst | reputation, communications, research (remote) position, which makes us feel both humble and proud that so many talented individuals (like you!) want to join our team. this volume of response makes for an extremely competitive selection process. although your background is impressive, we regret to inform you that we have decided to pursue other candidates for the position at this time. ‌ just as we at the reptrak company value our customers, we value our job candidates and invite you to review future job openings. we hope you see another position that sparks your interest! ‌ best wishes, ‌ fred barros vp, advisory (americas) the reptrak company"
